,0MainPrediction,1BackstagePrediction,2FOHPrediction,3Practice_RoomPrediction,4BacklinePrediction,5Merch_StandPrediction,6BarPrediction,Actual
3864,0.27,0.0,0.0,0.0,0.0,0.0,0.0,6
3865,0.12,0.0,0.01,0.06,0.3,0.02,0.43,6
3866,0.01,0.0,0.0,0.99,0.0,0.0,0.0,3
3867,0.02,0.0,0.0,0.01,0.04,0.0,0.01,4
3868,0.0,0.0,0.02,0.0,0.0,0.0,0.0,2
3869,0.0,0.0,0.0,0.0,0.5,0.16,0.0,2
3870,0.03,0.0,0.0,0.15,0.16,0.0,0.0,2
3871,0.0,0.0,0.0,0.0,0.06,0.0,0.0,3
3872,0.45,0.09,0.3,0.43,0.5,0.29,0.65,6
3873,0.04,0.0,0.0,0.0,0.0,0.0,0.73,6
3874,0.0,0.0,0.0,0.0,0.07,0.01,0.0,4
3875,0.0,0.0,0.0,0.0,0.03,0.0,0.0,4
3876,0.07,0.0,0.0,0.0,0.47,1.0,0.0,5
3877,0.14,0.0,0.01,0.16,0.0,0.0,0.04,0
3878,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0
3879,0.03,0.0,0.0,0.04,0.0,0.0,0.0,3
3880,0.0,0.0,0.0,0.03,0.02,0.0,0.0,6
3881,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3
3882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
3883,0.0,0.0,0.0,0.0,0.31,0.0,0.0,4
3884,0.0,0.0,0.81,0.0,0.0,0.0,0.0,4
3885,0.0,0.0,0.0,0.03,0.0,0.0,0.01,6
3886,0.0,0.0,0.05,0.0,0.0,0.0,0.0,4
3887,0.06,0.0,0.02,0.43,0.08,0.0,0.25,0
3888,0.04,0.0,0.94,0.0,0.0,0.0,0.0,3
3889,0.0,0.0,0.0,0.0,0.2,0.0,0.0,4
3890,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3
3891,0.04,0.0,0.0,0.0,0.0,0.0,0.8,6
3892,0.07,0.0,0.0,0.11,0.07,0.15,0.29,0
3893,0.96,0.0,0.0,0.0,0.02,0.0,0.0,6
3894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
3895,0.18,0.0,0.0,0.0,0.0,0.0,0.0,6
3896,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0
3897,0.0,0.0,0.0,0.0,0.42,0.0,0.0,4
3898,0.0,0.0,0.06,0.0,0.1,0.0,0.01,3
3899,0.02,0.0,0.0,0.02,0.0,0.0,0.0,4
3900,0.0,0.0,0.0,0.0,0.02,0.83,0.0,4
3901,0.0,0.0,0.05,0.0,0.92,0.0,0.0,4
3902,0.0,0.0,0.0,0.0,0.0,0.0,0.86,0
3903,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0
3904,0.07,0.0,0.0,0.0,0.02,0.0,0.0,4
3905,0.0,0.0,0.0,0.15,0.0,0.0,0.0,3
3906,0.0,0.0,0.0,0.0,0.0,0.0,0.84,6
3907,0.93,0.0,0.0,0.0,0.0,0.04,0.79,6
3908,0.0,0.0,0.0,0.0,0.01,0.0,0.0,3
3909,0.07,0.0,0.0,0.16,0.0,0.0,0.0,3
3910,0.44,0.0,0.0,0.02,0.0,0.0,0.41,6
3911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
3912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
3913,0.0,0.0,0.0,0.01,0.0,0.0,0.0,4
3914,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0
3915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
3916,0.0,0.0,0.0,0.0,0.38,0.0,0.0,6
3917,0.0,0.0,0.0,0.04,0.01,0.0,0.0,3
3918,0.14,0.0,0.0,0.0,1.0,0.0,0.0,4
3919,0.0,0.0,0.0,0.16,0.03,0.0,0.0,3
3920,0.0,0.0,0.01,0.03,0.02,0.0,0.0,4
3921,0.0,0.0,0.0,0.02,0.02,0.0,0.0,3
3922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
3923,0.04,0.0,0.03,0.0,0.01,0.0,0.03,2
3924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
3925,0.09,0.0,0.0,0.0,0.02,0.0,0.0,0
3926,0.01,0.0,0.0,0.0,0.0,0.0,0.0,3
3927,0.18,0.0,0.01,0.02,0.0,0.0,0.84,6
3928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
3929,0.0,0.0,0.0,0.02,0.0,0.0,0.0,3
3930,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0
3931,0.84,0.0,0.0,0.0,0.0,0.0,0.0,0
3932,0.13,0.0,0.01,0.02,0.03,0.0,0.15,4
3933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3934,0.0,0.0,0.0,0.01,0.01,0.0,0.12,4
3935,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0
3936,0.0,0.0,0.14,0.0,0.97,0.0,0.0,4
3937,0.0,0.0,0.0,0.99,0.0,0.0,0.0,3
3938,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5
3939,0.0,0.0,0.01,0.0,0.0,0.0,0.02,0
3940,0.05,0.0,0.0,0.28,0.0,0.0,0.0,3
3941,0.0,0.0,0.0,0.0,0.03,0.0,0.0,4
3942,0.0,0.0,0.0,0.82,0.0,0.0,0.0,3
3943,0.0,0.0,0.0,0.0,0.02,0.0,0.0,4
3944,0.06,0.0,0.0,0.01,0.21,0.0,0.04,6
3945,0.0,0.0,0.59,0.0,0.0,0.0,0.0,2
3946,0.0,0.0,0.0,0.0,0.94,0.0,0.02,4
3947,0.0,0.0,0.08,0.0,0.0,0.01,0.0,6
3948,0.01,0.0,0.0,0.0,0.04,0.0,0.18,6
3949,0.0,0.0,0.0,0.01,0.01,0.0,0.17,3
3950,0.0,0.0,0.0,0.0,0.0,0.0,0.03,6
3951,0.01,0.0,0.01,0.53,0.0,0.0,0.0,5
3952,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0
3953,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0
3954,0.0,0.0,0.0,0.0,0.95,0.0,0.99,6
3955,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0
3956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6
3957,0.0,0.0,0.0,0.0,0.15,0.0,0.0,4
3958,0.0,0.0,0.0,0.0,0.0,0.0,0.01,6
3959,0.0,0.0,0.0,0.98,0.0,0.0,0.0,3
3960,0.04,0.0,0.01,0.73,0.0,0.0,0.0,0
3961,0.0,0.0,0.0,0.0,0.0,0.0,0.01,2
3962,0.0,0.0,0.0,0.94,0.01,0.0,0.03,4
3963,0.02,0.0,0.16,0.02,0.08,0.01,0.0,5
3964,0.0,0.0,0.0,0.0,0.98,0.0,0.0,4
3965,0.0,0.0,0.0,0.0,0.91,0.0,0.05,4
3966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
3967,0.0,0.0,0.04,1.0,0.0,0.0,0.0,3
3968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
3969,0.04,0.0,0.0,0.0,0.37,0.0,0.0,0
3970,0.02,0.0,0.0,0.0,0.0,0.0,0.0,6
3971,0.02,0.0,0.0,0.09,0.0,0.0,0.03,3
3972,0.0,0.0,0.0,0.0,0.01,0.0,0.0,3
3973,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0
3974,0.0,0.0,0.0,0.84,0.0,0.0,0.0,3
3975,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0
3976,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4
3977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3978,0.0,0.0,0.0,0.06,0.19,0.0,0.0,2
3979,0.05,0.0,0.0,0.01,0.0,0.0,0.09,1
3980,0.0,0.0,0.08,0.0,0.91,0.0,0.0,6
3981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
3982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
3983,0.21,0.0,0.0,0.0,0.0,0.0,0.0,6
3984,0.01,0.0,0.0,0.0,0.0,0.0,0.03,0
3985,0.0,0.0,0.0,0.44,0.0,0.0,0.0,3
3986,0.17,0.0,0.0,0.0,0.03,0.0,0.0,0
3987,0.02,0.0,0.51,0.0,0.99,0.0,0.0,4
3988,0.02,0.0,0.09,0.0,0.0,0.0,0.0,3
3989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
3990,0.19,0.0,0.01,0.01,0.06,0.0,0.0,6
3991,0.0,0.0,0.0,0.0,0.88,0.08,0.0,0
3992,0.01,0.0,0.0,0.0,0.07,0.0,0.04,4
3993,0.01,0.0,0.0,0.0,0.0,0.0,0.03,6
3994,0.05,0.0,0.0,0.0,0.02,0.0,0.01,5
3995,0.0,0.0,0.0,0.06,0.0,0.0,0.0,6
3996,0.45,0.09,0.3,0.43,0.5,0.29,0.65,3
3997,0.0,0.0,0.0,0.0,0.27,0.0,0.0,4
3998,0.1,0.0,0.0,0.0,0.0,0.0,0.61,6
3999,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4
4000,0.0,0.0,0.0,0.0,0.04,0.01,0.0,5
4001,0.19,0.0,0.32,0.51,0.16,0.06,0.28,0
4002,0.24,0.0,0.04,0.0,0.39,0.0,0.94,6
4003,0.04,0.0,0.0,0.01,0.03,0.0,0.01,4
4004,0.0,0.0,0.0,0.03,0.0,0.0,0.0,4
4005,0.03,0.0,0.16,0.0,0.07,0.0,0.0,6
4006,0.0,0.0,0.0,0.72,0.0,0.0,0.0,6
4007,0.01,0.0,0.0,0.63,0.0,0.0,0.0,3
4008,0.03,0.0,0.06,0.02,0.0,0.0,0.0,3
4009,0.01,0.0,0.0,0.0,0.0,0.0,0.0,6
4010,0.0,0.0,0.08,0.0,0.18,0.0,0.0,6
4011,0.02,0.0,0.18,0.0,0.02,0.0,0.0,2
4012,0.0,0.0,0.0,0.34,0.0,0.0,0.0,3
4013,0.1,0.0,0.01,0.0,0.08,0.0,0.08,6
4014,0.3,0.0,0.0,0.0,0.98,0.0,0.05,4
4015,0.0,0.0,0.01,0.4,0.0,0.0,0.0,3
4016,0.45,0.09,0.3,0.43,0.5,0.29,0.65,3
4017,0.01,0.0,0.0,0.0,0.09,0.0,0.0,4
4018,0.0,0.0,0.01,0.0,0.03,0.0,0.0,5
4019,0.0,0.0,0.0,0.0,0.03,0.0,0.0,4
4020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
4021,0.01,0.0,0.0,0.0,0.03,0.01,0.04,4
4022,0.05,0.0,0.0,0.24,0.17,0.01,0.09,6
4023,0.02,0.0,0.12,0.0,0.0,0.0,0.0,0
4024,0.02,0.0,0.09,0.0,0.0,0.0,0.0,0
4025,0.01,0.0,0.0,0.76,0.0,0.0,0.29,0
4026,0.45,0.09,0.3,0.43,0.5,0.29,0.65,3
4027,0.0,0.0,0.0,0.01,0.0,0.0,0.0,3
4028,0.0,0.0,0.0,0.01,0.0,0.0,0.0,3
4029,0.0,0.0,0.09,0.01,0.08,0.0,0.0,4
4030,0.01,0.0,0.0,0.0,0.01,0.0,0.0,6
4031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6
4032,0.0,0.77,0.0,0.0,0.0,0.0,0.0,1
4033,0.0,0.0,0.0,0.38,0.0,0.0,0.0,3
4034,0.0,0.0,0.0,0.0,0.03,0.0,0.0,4
4035,0.0,0.0,0.11,0.01,0.0,0.0,0.0,2
4036,0.31,0.0,0.03,0.0,0.82,0.0,0.0,2
4037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
4038,0.0,0.0,0.01,0.0,0.02,0.0,0.0,4
4039,1.0,0.0,0.0,0.0,0.15,0.0,0.0,0
4040,0.08,0.0,0.01,0.02,0.02,0.01,0.07,6
4041,0.0,0.0,0.01,0.0,0.0,0.0,0.0,3
4042,0.0,0.0,0.14,0.0,0.93,0.0,0.0,4
4043,0.0,0.0,0.0,0.05,0.0,0.0,0.0,2
4044,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4
4045,0.0,0.0,0.0,0.0,0.38,0.0,0.0,0
4046,0.13,0.0,0.01,0.0,0.56,0.11,0.0,4
4047,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0
4048,0.01,0.0,0.0,0.0,0.38,0.0,0.02,4
4049,0.09,0.0,0.92,0.59,0.0,0.0,0.0,3
4050,0.0,0.0,0.0,0.0,0.04,0.0,0.58,2
4051,0.01,0.0,0.01,0.0,0.12,0.0,0.29,4
4052,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0
4053,0.97,0.0,0.0,0.04,0.0,0.0,0.0,0
4054,0.03,0.0,0.0,0.41,0.1,0.02,0.15,5
4055,0.0,0.0,0.0,0.0,0.14,0.0,0.16,4
4056,0.02,0.0,0.0,0.1,0.01,0.0,0.08,6
4057,0.21,0.0,0.0,1.0,0.0,0.0,0.05,2
4058,0.0,0.0,0.0,0.0,0.12,0.0,0.0,4
4059,0.04,0.0,0.0,0.01,0.02,0.0,0.0,0
4060,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
4061,0.41,0.0,0.02,0.14,0.07,0.0,0.4,6
4062,0.0,0.0,0.0,0.28,0.01,0.01,0.01,3
4063,0.02,0.0,0.0,0.04,0.0,0.0,0.0,3
4064,0.01,0.0,0.06,0.13,0.0,0.0,0.0,2
4065,0.03,0.0,0.01,0.0,0.04,0.13,0.01,4
4066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
4067,0.01,0.0,0.01,0.0,0.0,0.0,0.0,4
4068,0.0,0.0,0.0,0.24,0.0,0.21,0.0,5
4069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
4070,0.0,0.0,0.0,0.01,0.0,0.0,0.0,6
4071,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0
4072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
4073,0.0,0.0,0.0,0.0,0.0,0.0,0.01,3
4074,0.0,0.0,0.0,0.0,0.0,0.0,0.01,4
4075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4076,0.0,0.0,0.0,0.0,0.0,0.0,0.04,4
4077,0.0,0.0,0.0,0.0,0.13,0.0,0.08,0
4078,0.02,0.0,0.0,0.05,0.0,0.0,0.18,6
4079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
4080,0.0,0.0,0.0,0.0,0.78,0.33,0.0,2
4081,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4
4082,0.03,0.0,0.0,0.2,0.02,0.0,0.0,3
4083,0.0,0.0,0.0,0.37,0.0,0.0,0.0,3
4084,0.01,0.0,0.0,0.93,0.0,0.0,0.0,3
4085,0.0,0.0,0.66,0.0,0.0,0.0,0.0,4
4086,0.01,0.0,0.01,0.01,0.0,0.0,0.0,2
4087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
4088,0.0,0.0,0.0,0.0,0.13,0.0,0.0,4
4089,0.0,0.0,0.0,0.0,0.36,0.06,0.0,5
4090,0.01,0.0,0.2,0.0,1.0,0.0,0.0,4
4091,0.16,0.0,0.0,0.59,0.0,0.0,0.0,3
4092,0.0,0.0,0.0,0.0,0.07,0.02,0.0,5
4093,0.0,0.0,0.0,0.0,0.15,0.62,0.0,3
4094,0.0,0.0,0.01,0.0,0.14,0.0,0.0,4
4095,0.0,0.0,0.0,0.0,1.0,0.02,0.0,4
4096,0.0,0.0,0.0,0.0,0.02,0.0,0.0,4
4097,0.07,0.0,0.0,0.2,0.0,0.0,0.0,3
4098,0.0,0.0,0.0,0.0,0.04,0.0,0.0,4
4099,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0
4100,0.02,0.0,0.09,0.0,0.04,0.0,0.17,0
4101,0.0,0.0,0.0,0.74,0.0,0.0,0.0,3
4102,0.0,0.0,0.0,0.02,0.02,0.0,0.0,4
4103,0.07,0.0,0.0,0.0,0.15,0.0,0.0,4
4104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6
4106,0.0,0.0,0.0,0.75,0.0,0.0,0.01,3
4107,0.01,0.0,0.0,0.0,0.1,0.0,0.0,4
4108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
4109,0.0,0.0,0.03,0.0,0.15,0.0,0.0,0
4110,0.0,0.0,0.06,0.0,0.15,0.0,0.0,6
4111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
4112,0.0,0.0,0.0,0.54,0.0,0.0,0.0,0
4113,0.02,0.0,0.08,0.39,0.03,0.0,0.01,2
4114,0.0,0.0,0.0,1.0,0.0,0.0,0.04,3
4115,0.0,0.0,0.01,1.0,1.0,0.0,0.0,4
4116,0.02,0.0,0.0,0.1,0.0,0.0,0.0,3
4117,0.05,0.0,0.0,0.35,0.0,0.0,0.23,6
4118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
4119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
4120,0.54,0.0,0.34,0.0,0.28,0.0,0.03,0
4121,0.0,0.0,0.0,0.0,0.0,0.0,0.77,6
4122,0.0,0.0,0.83,0.0,0.0,0.0,0.0,4
4123,0.06,0.0,0.0,0.0,0.08,0.0,0.0,6
4124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
4125,0.0,0.0,0.03,0.0,0.23,0.0,0.0,2
4126,0.01,0.0,0.0,0.01,0.01,0.0,0.0,2
4127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4128,0.02,0.0,0.07,0.0,0.02,0.0,0.25,0
4129,0.67,0.0,0.0,0.13,0.0,0.0,0.01,3
4130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
4131,0.0,0.0,0.02,0.0,0.01,0.0,0.0,2
4132,0.57,0.0,0.0,0.0,0.0,0.0,0.02,0
4133,0.0,0.0,0.02,0.0,0.14,0.0,0.02,4
4134,0.0,0.0,0.0,0.0,0.67,0.0,0.0,4
4135,0.01,0.0,0.36,0.0,0.46,0.0,0.0,4
4136,0.0,0.0,0.01,0.08,0.02,0.47,0.0,4
4137,0.05,0.0,0.01,0.05,0.35,0.0,0.12,4
4138,0.0,0.0,0.0,0.0,0.9,0.0,0.0,4
4139,0.17,0.0,0.0,0.0,0.13,0.0,0.93,0
4140,0.03,0.0,0.02,0.0,0.32,0.05,0.0,4
4141,0.02,0.0,0.0,0.0,0.01,0.0,0.0,4
4142,0.0,0.0,0.0,0.0,0.41,0.0,0.0,4
4143,0.45,0.09,0.3,0.43,0.5,0.29,0.65,2
4144,0.0,0.0,0.0,0.0,0.01,0.0,0.0,3
4145,0.01,0.0,0.0,0.02,0.03,0.0,0.0,3
4146,0.01,0.0,0.0,0.0,0.0,0.0,0.0,3
4147,0.05,0.0,0.0,0.0,0.01,0.0,0.68,0
4148,0.0,0.0,1.0,0.0,0.98,0.0,0.0,4
4149,0.0,0.0,0.0,0.77,0.0,0.0,0.01,3
4150,0.02,0.0,0.02,0.23,0.39,0.02,0.01,6
4151,0.59,0.0,0.01,0.0,0.0,0.0,0.08,0
4152,0.08,0.0,0.03,0.18,0.81,0.0,0.55,4
4153,0.01,0.0,0.0,0.0,0.01,0.0,0.0,4
4154,0.0,0.0,0.05,0.0,0.25,0.0,0.0,2
4155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
4157,0.0,0.0,0.0,0.59,0.0,0.0,0.0,3
4158,0.04,0.0,0.0,0.0,0.01,0.0,0.0,5
4159,0.02,0.01,0.0,0.01,0.01,0.0,0.15,1
4160,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
4161,0.0,0.0,0.0,0.94,0.01,0.0,0.0,3
4162,0.0,0.0,0.9,0.0,0.97,0.0,0.01,0
4163,0.37,0.0,0.0,0.0,0.0,0.0,0.11,6
4164,0.07,0.0,0.01,0.01,0.33,0.1,0.03,0
4165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
4166,0.21,0.0,0.0,0.01,0.06,0.0,0.13,6
4167,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3
4168,0.01,0.0,0.0,0.04,0.0,0.0,0.0,3
4169,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0
4170,0.04,0.0,0.03,0.02,0.03,0.0,0.0,3
4171,0.0,0.0,0.0,0.0,0.28,0.04,0.0,5
4172,0.0,0.0,0.0,0.01,0.0,0.0,0.65,3
4173,0.0,0.0,0.0,0.0,0.0,0.0,0.2,6
4174,0.07,0.0,0.0,0.01,0.11,0.01,0.08,4
4175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
4176,0.0,0.0,0.0,0.0,0.0,0.02,0.01,2
4177,0.0,0.0,0.0,0.11,0.0,0.0,0.0,3
4178,0.0,0.0,0.0,0.0,0.44,0.0,0.0,4
4179,0.64,0.0,0.0,0.0,0.0,0.0,0.0,4
4180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4181,0.0,0.0,0.0,0.88,0.0,0.0,0.01,3
4182,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3
4183,0.1,0.0,0.0,0.28,0.09,0.0,0.05,3
4184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
4185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
4186,0.0,0.0,0.39,0.0,0.75,0.0,0.0,4
4187,0.02,0.0,0.0,0.0,1.0,0.0,0.0,1
4188,0.0,0.0,0.0,0.0,0.86,0.01,0.0,5
4189,0.45,0.09,0.3,0.43,0.5,0.29,0.65,2
4190,0.61,0.0,0.35,0.0,0.0,0.0,0.01,6
4191,0.0,0.0,0.01,0.0,0.01,0.0,0.0,5
4192,0.32,0.0,0.0,0.0,0.05,0.0,0.0,4
4193,0.01,0.0,0.0,0.02,0.01,0.0,0.0,6
4194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
4195,0.0,0.0,0.0,0.48,0.0,0.0,0.0,3
4196,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0
4197,0.0,0.0,0.0,0.0,0.98,0.0,0.0,0
4198,0.0,0.0,0.0,0.07,0.0,0.0,0.0,2
4199,0.0,0.0,1.0,0.0,0.03,0.0,0.0,2
4200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
4201,0.0,0.0,0.02,0.82,0.0,0.0,0.0,3
4202,0.2,0.0,0.02,0.21,0.29,0.01,0.05,0
4203,0.0,0.0,0.0,0.18,0.0,0.0,0.0,3
4204,0.51,0.0,0.0,0.0,0.0,0.0,0.0,5
4205,0.01,0.0,0.0,0.0,0.66,0.06,0.01,4
4206,0.57,0.0,0.09,0.0,0.02,0.0,0.0,2
4207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6
4208,0.12,0.0,0.0,0.0,0.0,0.0,0.0,4
4209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
4210,0.03,0.0,0.0,0.0,0.0,0.0,0.05,0
4211,0.0,0.0,0.04,0.0,0.0,0.0,0.0,4
4212,0.0,0.0,0.35,0.98,0.0,0.0,0.0,3
4213,0.01,0.0,0.0,0.26,0.0,0.0,0.0,3
4214,0.43,0.0,0.07,0.03,0.02,0.0,0.02,2
4215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
4216,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3
4217,0.02,0.03,0.0,0.0,0.01,0.0,0.11,6
4218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
4219,0.06,0.0,0.0,0.0,0.0,0.0,0.01,6
4220,0.33,0.0,0.0,0.0,0.66,0.02,0.0,4
4221,0.0,0.0,0.0,0.0,0.29,0.0,0.0,3
4222,0.0,0.0,0.0,0.0,0.74,0.0,0.0,6
4223,0.06,0.0,0.06,0.16,0.02,0.0,0.06,4
4224,0.0,0.0,0.01,0.0,0.01,0.0,0.36,0
4225,0.0,0.0,0.02,0.0,0.86,0.0,0.0,2
4226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4227,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0
4228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4229,0.0,0.0,0.0,0.0,0.7,0.92,0.01,5
4230,0.0,0.0,0.0,0.0,0.22,0.0,0.0,4
4231,0.07,0.0,0.01,0.0,0.28,0.0,0.01,2
4232,0.07,0.0,0.9,0.0,0.28,0.0,0.0,4
4233,0.02,0.0,0.0,0.01,0.08,0.0,0.0,4
4234,0.0,0.0,0.0,0.04,0.0,0.0,0.01,0
4235,0.03,0.0,0.0,0.0,0.03,0.0,0.04,4
4236,0.0,0.0,0.0,0.0,0.0,0.08,0.03,5
4237,0.45,0.0,0.0,0.27,0.0,0.0,0.01,3
4238,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5
4239,0.0,0.0,0.0,0.0,0.03,0.0,0.0,4
4240,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4
4241,0.0,0.0,0.0,0.93,0.0,0.0,0.0,3
4242,0.11,0.0,0.02,0.59,0.41,0.02,0.32,5
4243,0.0,0.0,0.02,0.0,0.02,0.0,0.0,6
4244,0.0,0.0,0.0,0.0,0.01,0.0,0.0,2
4245,0.0,0.0,0.0,0.0,0.02,0.0,0.0,6
4246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6
4247,0.0,0.0,0.02,0.0,0.0,0.0,0.0,3
4248,0.0,0.0,0.0,0.0,0.96,0.0,0.0,2
4249,0.0,0.0,0.0,0.52,0.1,0.0,0.0,3
4250,0.07,0.0,0.0,0.0,0.0,0.0,0.07,6
4251,0.0,0.0,0.0,0.15,0.05,0.0,0.0,4
4252,0.04,0.0,0.01,0.0,0.15,0.0,0.0,3
4253,0.0,0.0,0.0,0.02,0.03,0.0,0.01,6
4254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
4255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
4256,0.04,0.0,0.01,0.01,0.79,0.0,0.02,3
4257,0.45,0.09,0.3,0.43,0.5,0.29,0.65,0
4258,0.0,0.0,0.07,0.0,0.0,0.0,0.0,4
4259,0.45,0.0,0.02,0.03,0.21,0.06,0.16,0
4260,0.02,0.0,0.17,0.0,0.06,0.0,0.81,6
4261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
4264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
4265,0.5,0.0,0.0,0.01,0.07,0.0,0.46,0
4266,0.0,0.0,0.0,0.02,0.09,0.0,0.0,4
4267,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0
4268,0.25,0.0,0.37,0.0,0.66,0.0,0.0,2
4269,0.01,0.0,0.0,0.0,0.02,0.0,0.0,2
4270,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0
4271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
4272,0.01,0.0,0.05,0.0,0.1,0.0,0.0,4
4273,0.0,0.0,0.0,0.94,0.01,0.0,0.0,3
4274,0.05,0.0,0.04,0.0,0.87,0.82,0.01,4
4275,0.0,0.0,0.0,0.02,0.0,0.0,0.2,6
4276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
4278,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4
4279,0.0,0.0,0.0,0.62,0.0,0.0,0.0,3
4280,0.03,0.0,0.0,0.0,0.3,0.79,0.0,4
4281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
4282,0.0,0.0,0.0,0.84,0.0,0.0,0.0,3
4283,0.0,0.0,0.0,0.0,0.7,0.0,0.0,6
4284,0.06,0.0,0.0,0.23,0.03,0.2,0.07,3
